reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating,sentiment
2518,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",6 years ago,Quick service and VERY clean,4 stars,neutral
16013,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",2 years ago,It was fast,4 stars,neutral
19489,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",5 years ago,Love the people here they are so NICE to me,5 stars,neutral
11207,McDonald's,Fast food restaurant,"1650 Washington Ave, Miami Beach, FL 33139, United States",25.7902955,-80.1320774,"4,922",a year ago,Not open 24 hoursï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1 star,neutral
30248,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",4 years ago,"WORST MCDONALD'S EVER!!!! unfortunately I cannot leave less then 1 star. They have 10 automatic screens to place your order from, but only if you want breakfast, cant order lunch from them. A completely waste of my time and money! Your better off going across the street to Burger King and getting a whopper!!!!",1 star,neutral
25360,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",9 months ago,"The App let's you order breakfast and pay ahead, but when you show up and it's 10:03, their system won't let them complete your order.

The location is relatively good, the employees are always friend and fast.

But someone needs to pass along yo the corporate office/app devs and need to either decide to

1) prepare prepaid breakfast orders and have them ready before the 10:00 shut off, or

2) allow them to prepare my prepaid breakfast order 3 minutes after ""it's no longer breakfast time""

I do not want to eat a burger as my first meal of the day at 10:03 on the way to work.",1 star,positive
28425,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",a year ago,The people at the window customer service skills need to do better.,5 stars,neutral
23307,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",5 years ago,"Not to thrilled with this one anymore,  used to love it when it was the world biggest McDonalds. Now it's like the others except for a few items on the menu.  Plus they got rid of the life size Ronald McDonald.",2 stars,neutral
29535,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",a year ago,Excellent ,5 stars,positive
4039,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",6 years ago,Excellent ,5 stars,positive
24494,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",4 years ago,"Was awful at this location!!!! FILTHY!!! Had staff just moving trays of trash around from table to table.. The self pay was out of order, took 15 minutes for someone to notice we were at the registers to pay, with only 2 other customers in the restraunt. Even (while patio obviously ""designed"") patio was horrendous. Trash everywhere, spilled drinks on every table. Very sad since this location I'm sure sees a lot of visitors.",1 star,negative
23613,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",3 months ago,Slow getting orders out 12 minutes for McDbl/ fries which where Luke warm.,3 stars,neutral
15115,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",4 years ago,Very slow with service,1 star,neutral
8385,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",3 years ago,Good,4 stars,positive
2661,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",a year ago,Good,4 stars,positive
11647,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",5 years ago,Chicken tenders were so good,5 stars,positive
30667,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",3 years ago,Food was stale and cold. Tasted like they cooked the nuggets in the morning. Find another place for your fast food.,3 stars,negative
19351,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",5 years ago,There are better McDonald locations then here. Usually 9 out of 10 times they forget something you ordered.,2 stars,neutral
2688,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",6 years ago,It sucks,3 stars,neutral
6282,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",3 years ago,"It's a big space, it's a bit allover the place when it comes to management and foot traffic, some go to this mcd's with the intention of hanging out. The service is a hit and miss, and at times the place can be a bit dirty, but the prices r decent for the area.",4 stars,negative
16860,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",3 years ago,Great coffee and burger,4 stars,positive
9015,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",6 years ago,"Ghetto, dirty, one employee in particular was extremely rude and clearly didn't want to be there.
The food came out quickly so there's that.",2 stars,negative
24428,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",a year ago,"Theyï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re telling everyone in the drive they to come inside, but they are making all 20 people waiting in line wait til they take and make a couple orders. Been waiting at least 15 minutes- theyï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ve helped a total of 4 people. Kiosks are all t",1 star,neutral
16035,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",5 years ago,Terrible place,1 star,negative
29101,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",5 years ago,Fast and friendly.  Your average McDonald's.,5 stars,neutral
3522,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",3 years ago,Love,5 stars,neutral
13529,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",5 years ago,Worst service at a mcdonalds ever and homeless people vacate the toilet.,1 star,neutral
2220,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",a year ago,Shakes are always  good here and french fries,5 stars,positive
26539,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",a year ago,Excellent ,5 stars,positive
20822,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,9 months ago,Excellent ,5 stars,positive
25432,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",3 years ago,"This was a good McD. They made a good product that wasn't smashed in a bag and thrown out the window. They actually salted the fries, that's a lost art anymore. And the girl at the window was sweet and full of smiles. Obviously a happy crew does better work.",4 stars,positive
19103,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,4 years ago,Excellent ,5 stars,positive
23041,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",4 years ago,Double check your orders. I got someone else order and when i took it back. The employee placed it back to give it to someone else. I told her I touched the burger to throw it away. She looked at my face and lie that she threw it away. Horrible attitude from the cashier. Order was not completed.,1 star,negative
1727,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",4 years ago,Neutral,3 stars,neutral
26386,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,381",a year ago,We only eat halal food. The fillet o fish is a good choice for us but the price is high. Though itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,4 stars,positive
14289,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",a year ago,Burgers were fresh but fries and chicken sandwich were dry,3 stars,positive
24487,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",5 years ago,"I tried to use a coupon to get a free medium fries from the Mcdonald app along with my other items i purchased and after the scanned the coupon they gave me small fries. I even heard them making comments about the free coupon. Also the women at the window seem to be fooling around too much hence the extremely long line during lunch and dinner times. I stopped by 4 times in one week and had an issue each time.

The young white guy at the first window is really nice though hence the 2 stars instead of 1",2 stars,neutral
11800,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",3 years ago,Good Mcflurry's,4 stars,positive
29501,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",2 years ago,Poor ,2 stars,neutral
1741,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",4 years ago,Good ,4 stars,positive
2861,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",3 months ago,Good ,4 stars,positive
9972,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Excellent ,5 stars,positive
7832,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",2 years ago,I only give 3 stars because i was supposed to have an interview July 10th and the manager doing my interview was on vacation and no one called to reschedule or inform me....and when the manager came back from vacation i was still not contacted...very unprofessional. But food order is always accurate. ï¿½ï¿½ï¿,3 stars,neutral
24714,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",3 years ago,Took forever and drive through was down. Took over 30 mins to get food after they said the drive through was down and we went inside. Terrible service.,1 star,negative
4605,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",3 years ago,Simply. Cool,5 stars,neutral
9802,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 months ago,The worst Mcdo I've seen on this planet :(,1 star,neutral
29485,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",a year ago,Good ,4 stars,positive
15770,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",3 years ago,They donï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,1 star,neutral
13250,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",4 years ago,It practically says its open 24/7 but I just went right now at 4:25 am and its not open. I called and asked what time they open and the lady that answered was really rude. Now I dont have nothing to eat for my lunch. Y'all need to change what hours are you open because its really confusing and annoying going to your store and its not even open.,1 star,neutral
15006,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",4 years ago,Food is fresh very friendly,3 stars,positive
5374,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,7 years ago,"These employees are sitting at a table with the doors locked and the store closed but its a ""24 hour"" McDonalds and its 12:47 and I'm pretty sure it shouldn't be locked and I should be full",1 star,neutral
11059,McDonald's,Fast food restaurant,"1650 Washington Ave, Miami Beach, FL 33139, United States",25.7902955,-80.1320774,"4,922",4 years ago,"I don't recomend  this place,  it's very dirty .
smelling bad.....The need a better management.
The bathroom is worse......",1 star,negative
16256,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",a year ago,Poor ,2 stars,neutral
6755,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",3 years ago,I bought medium latte with caramel  they give me ice coffee,3 stars,neutral
